client_id,variation,count_confirm,count_start,count_step_1,count_step_2,count_step_3,time_confirm,time_start,time_step_1,time_step_2,time_step_3,start_count,Atrás,process_duration,completed
7205884,control,0,6,2,1,1,0.0,5.62,0.98,0.1,2.6,6,2,0 days 00:00:00,False
7205939,test,1,1,1,1,1,0.52,0.0,0.07,0.18,1.9,1,0,0 days 00:02:40,True
7205946,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7206331,test,1,2,3,2,1,0.42,2.4,1.35,0.82,0.62,2,2,0 days 00:05:36,True
7206508,test,0,2,1,1,1,0.0,0.42,0.12,0.28,1.15,2,1,0 days 00:00:00,False
7206723,test,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,1,0,0 days 00:00:00,False
7207209,control,1,1,5,3,1,0.97,0.0,12.3,2.27,0.15,1,3,0 days 00:14:56,True
7207332,test,1,1,1,1,1,0.78,0.0,0.23,0.13,1.08,1,0,0 days 00:02:14,True
7207344,test,2,1,1,1,1,11.93,0.0,0.15,0.68,1.12,1,0,0 days 00:13:53,True
7207475,control,1,2,1,1,1,2.05,0.0,1.2,0.77,0.52,2,0,0 days 00:04:32,True
7207515,test,1,1,1,1,1,1.15,0.0,1.17,4.38,2.43,1,0,0 days 00:09:08,True
7207553,test,0,6,0,0,0,0.0,6.9,0.0,0.0,0.0,6,0,0 days 00:00:00,False
7207740,test,1,2,1,1,1,1.4,1.3,0.55,0.32,1.17,2,0,0 days 00:04:44,True
7207836,test,1,4,2,1,1,0.35,112.95,0.32,0.25,3.13,4,1,0 days 01:57:00,True
7207966,test,0,4,3,2,2,0.0,45454.98,0.4,1.23,3.87,4,3,0 days 00:00:00,False
7207981,control,1,2,2,2,1,1.05,2.35,0.27,0.2,1.33,2,1,0 days 00:05:12,True
7208080,test,1,1,1,1,1,0.63,0.0,0.17,0.47,1.72,1,0,0 days 00:02:59,True
7208214,test,2,3,3,3,2,78367.07,1.67,0.27,2.92,0.58,3,3,54 days 10:12:30,True
7208557,test,1,5,3,3,1,1.4,51740.68,0.32,1.58,2.75,5,2,35 days 22:26:44,True
7208863,control,0,10,4,0,0,0.0,23.2,1.63,0.0,0.0,10,3,0 days 00:00:00,False
7208864,control,1,4,4,4,2,0.53,81604.67,0.95,0.6,1.4,4,4,56 days 16:08:09,True
7209069,test,1,2,2,1,1,0.37,3.27,0.13,0.13,0.42,2,1,0 days 00:04:19,True
7209107,control,0,2,0,0,0,0.0,11550.75,0.0,0.0,0.0,2,0,0 days 00:00:00,False
7209144,control,1,1,1,1,1,2.42,0.0,0.52,0.32,14.97,1,0,0 days 00:18:13,True
7209337,test,0,4,0,0,0,0.0,59418.17,0.0,0.0,0.0,4,0,0 days 00:00:00,False
7209559,test,5,3,3,2,1,1800.55,2.22,1.92,1.45,2.1,3,2,1 days 06:08:14,True
7209588,test,1,3,1,1,1,1.75,0.5,0.32,0.3,2.93,3,0,0 days 00:05:48,True
7209658,test,2,2,2,1,1,5.7,1.5,0.25,0.1,0.27,2,1,0 days 00:07:49,True
7210502,control,0,3,3,4,3,0.0,2.07,1.13,0.7,7.67,3,4,0 days 00:00:00,False
7210592,test,1,2,2,1,1,1.7,4.17,0.38,0.42,4.62,2,1,0 days 00:11:17,True
7210729,test,1,1,2,1,1,1.47,0.0,0.42,0.28,1.85,1,1,0 days 00:03:44,True
7210850,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7211070,test,1,2,1,1,1,0.28,60420.1,0.13,0.38,0.35,2,1,0 days 00:01:09,True
7211369,test,1,1,2,1,1,0.93,0.0,1.2,0.07,3.97,1,0,0 days 00:06:10,True
7211752,control,2,2,1,1,1,63676.55,0.0,0.37,0.27,0.63,2,0,44 days 05:17:49,True
7211846,control,0,3,0,0,0,0.0,2.38,0.0,0.0,0.0,3,0,0 days 00:00:00,False
7212046,control,0,1,1,1,1,0.0,0.0,0.5,0.77,1.25,1,0,0 days 00:00:00,False
7212071,test,1,2,1,1,1,1.98,0.53,0.33,1.45,0.75,2,0,0 days 00:05:03,True
7212234,test,1,1,1,1,1,0.92,0.0,0.23,0.27,1.27,1,0,0 days 00:02:41,True
7212530,control,0,4,0,0,0,0.0,1.6,0.0,0.0,0.0,4,0,0 days 00:00:00,False
7213148,test,4,1,1,1,1,2777.08,0.0,0.38,0.38,0.32,1,0,1 days 22:18:10,True
7213738,control,1,1,1,1,1,1.03,0.0,0.17,0.12,0.92,1,0,0 days 00:02:14,True
7214464,control,0,1,1,1,0,0.0,0.0,0.23,0.1,0.0,1,0,0 days 00:00:00,False
7214648,control,0,3,2,1,1,0.0,4.22,0.73,0.27,3.1,3,2,0 days 00:00:00,False
7214811,test,0,1,1,2,1,0.0,0.0,0.28,1.35,0.65,1,1,0 days 00:00:00,False
7214869,control,0,3,1,0,0,0.0,8.32,0.33,0.0,0.0,3,1,0 days 00:00:00,False
7214969,control,0,1,1,1,0,0.0,0.0,0.35,1.02,0.0,1,0,0 days 00:00:00,False
7215123,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7215328,test,2,2,1,1,1,27444.77,1.57,0.42,0.25,0.83,2,0,19 days 01:27:50,True
7215479,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7215501,test,1,2,2,1,1,0.38,3.8,0.1,0.2,1.25,2,1,0 days 00:05:44,True
7215502,control,1,1,1,1,1,0.88,0.0,0.42,0.93,3.3,1,0,0 days 00:05:32,True
7215574,test,1,2,3,2,2,0.52,12536.55,69608.1,0.58,2.52,2,2,57 days 01:08:16,True
7216090,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7216100,test,0,2,1,1,0,0.0,0.78,1.22,1.28,0.0,2,0,0 days 00:00:00,False
7216282,test,1,1,1,1,1,1.15,0.0,0.12,0.28,0.75,1,0,0 days 00:02:18,True
7216350,test,1,1,1,1,1,0.82,0.0,0.12,0.47,0.65,1,0,0 days 00:02:03,True
7216614,control,0,2,0,0,0,0.0,1.1,0.0,0.0,0.0,2,0,0 days 00:00:00,False
7216759,test,1,15,8,5,4,5.5,7052.67,34.15,1.33,5.57,15,6,4 days 22:19:13,True
7216927,control,1,1,1,1,1,0.68,0.0,0.13,0.47,1.15,1,0,0 days 00:02:26,True
7217082,control,1,2,1,1,1,1.25,69817.1,0.52,0.32,1.67,2,0,48 days 11:40:51,True
7217265,control,0,1,1,1,0,0.0,0.0,0.78,0.22,0.0,1,0,0 days 00:00:00,False
7217773,control,1,2,1,1,1,1.42,0.0,0.15,0.3,1.78,2,0,0 days 00:03:39,True
7217804,control,1,1,1,1,1,2.08,0.0,2.32,1.63,0.9,1,0,0 days 00:06:56,True
7218014,control,0,1,1,0,0,0.0,0.0,0.22,0.0,0.0,1,0,0 days 00:00:00,False
7218036,test,1,1,1,1,1,0.43,0.0,0.15,0.55,0.57,1,0,0 days 00:01:42,True
7218255,test,1,1,1,1,1,0.72,0.0,0.12,0.25,2.48,1,0,0 days 00:03:34,True
7218431,control,1,2,1,1,1,0.45,0.02,0.17,0.57,0.68,2,0,0 days 00:01:53,True
7218441,test,1,2,2,2,1,0.95,9.58,2.53,0.62,0.75,2,1,0 days 00:14:26,True
7218482,test,1,2,2,1,1,0.4,35.27,0.13,0.2,0.77,2,1,0 days 00:36:46,True
7218587,control,1,1,1,1,1,1.22,0.0,0.2,0.95,2.57,1,0,0 days 00:04:56,True
7218675,control,4,3,5,2,1,1471.47,86466.5,0.53,0.27,3.12,3,2,61 days 01:41:53,True
7218744,control,1,1,1,1,1,2.38,0.0,0.3,0.17,1.35,1,0,0 days 00:04:12,True
7218805,control,1,1,1,1,1,0.43,0.0,0.08,0.12,1.55,1,0,0 days 00:02:11,True
7218952,test,1,2,2,1,1,1.28,35918.67,0.62,0.08,2.23,2,1,0 days 00:03:45,True
7219287,test,1,5,4,7,7,2.1,10215.87,0.43,2.08,2.17,5,7,7 days 02:22:39,True
7219770,control,1,1,1,1,1,9.47,0.0,1.07,0.5,0.9,1,0,0 days 00:11:56,True
7219944,control,1,3,1,1,1,0.4,0.65,0.15,0.28,1.02,3,0,0 days 00:02:30,True
7220139,test,0,1,1,1,0,0.0,0.0,1.08,0.17,0.0,1,0,0 days 00:00:00,False
7220613,control,1,1,1,1,1,1.72,0.0,0.27,0.32,0.57,1,0,0 days 00:02:52,True
7220617,test,1,1,1,1,1,1.83,0.0,0.55,0.63,2.22,1,0,0 days 00:05:14,True
7220936,control,1,1,1,1,1,1.58,0.0,0.43,0.2,0.53,1,0,0 days 00:02:45,True
7221280,control,0,19,2,4,4,0.0,9235.22,8.0,11.07,2.17,19,4,0 days 00:00:00,False
7221546,test,1,3,2,2,2,0.27,21.57,0.12,0.15,1.85,3,1,0 days 00:23:57,True
7221781,test,1,1,1,1,1,1.4,0.0,0.28,0.3,1.67,1,0,0 days 00:03:39,True
7221834,control,1,1,1,1,1,0.7,0.0,0.37,0.12,4.23,1,0,0 days 00:05:25,True
7221844,test,1,1,1,1,1,4.63,0.0,0.17,0.28,1.43,1,0,0 days 00:06:31,True
7221862,control,1,1,2,1,1,1.28,0.0,0.5,0.05,0.57,1,0,0 days 00:02:24,True
7221973,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7221996,test,0,9,3,2,2,0.0,27547.67,3.65,2.35,4.48,9,5,0 days 00:00:00,False
7222377,test,0,2,2,1,0,0.0,0.1,0.83,0.25,0.0,2,2,0 days 00:00:00,False
7222419,test,1,2,2,1,2,1.17,5.47,0.28,0.85,4.28,2,1,0 days 00:12:03,True
7222477,control,1,1,1,1,1,0.78,0.0,0.55,1.37,1.18,1,0,0 days 00:03:53,True
7222675,test,1,1,1,1,1,0.23,0.0,0.05,0.15,1.22,1,0,0 days 00:01:39,True
7222841,control,1,1,1,1,1,0.98,0.0,0.45,1.13,0.28,1,0,0 days 00:02:51,True
7223068,test,1,1,1,1,1,0.48,0.0,0.2,0.2,1.38,1,0,0 days 00:02:16,True
7223169,test,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7223227,control,1,3,3,1,1,0.68,26070.92,0.32,0.37,0.4,3,2,0 days 00:01:36,True
7223732,test,1,1,1,1,1,2.25,0.0,0.87,0.97,1.57,1,0,0 days 00:05:39,True
7224020,control,1,1,1,1,1,1.8,0.0,0.32,0.48,1.4,1,0,0 days 00:04:00,True
7224021,test,1,2,2,1,1,0.32,88227.35,0.13,0.07,0.82,2,1,61 days 06:28:41,True
7224626,test,0,3,2,2,1,0.0,7049.27,0.42,2.35,1.9,3,1,0 days 00:00:00,False
7224638,test,1,1,1,1,1,0.43,0.0,0.08,0.47,1.43,1,0,0 days 00:02:25,True
7224908,control,1,1,1,1,1,1.98,0.0,0.33,1.13,2.22,1,0,0 days 00:05:40,True
7225107,test,1,1,1,1,1,0.87,0.0,0.2,0.48,2.25,1,0,0 days 00:03:48,True
7225109,test,1,2,2,1,1,0.38,4.33,0.12,0.25,1.85,2,1,0 days 00:06:56,True
7225168,control,1,1,1,1,1,1.15,0.0,0.18,0.3,2.1,1,0,0 days 00:03:44,True
7225180,test,1,1,1,1,1,0.6,0.0,0.25,0.6,0.62,1,0,0 days 00:02:04,True
7225623,control,1,5,2,2,2,2.68,9.92,4.2,0.27,0.9,5,1,0 days 00:17:58,True
7225627,control,0,2,1,1,1,0.0,28859.05,0.5,0.22,1.48,2,0,0 days 00:00:00,False
7225653,control,1,2,1,1,1,2.83,0.0,0.45,0.9,0.47,2,0,0 days 00:04:39,True
7225757,test,1,2,2,2,2,0.45,3.0,3.57,0.85,3.53,2,1,0 days 00:11:24,True
7225777,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7226122,test,1,2,2,1,1,1.22,1.17,2.3,0.3,0.92,2,1,0 days 00:05:54,True
7226172,test,2,1,1,1,1,2.12,0.0,0.07,0.3,0.93,1,0,0 days 00:03:25,True
7226366,test,0,1,4,5,2,0.0,0.0,0.53,5.48,3.1,1,5,0 days 00:00:00,False
7226397,control,1,1,1,1,1,0.92,0.0,0.22,0.2,0.58,1,0,0 days 00:01:55,True
7226440,test,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7226525,test,1,1,1,1,1,5.22,0.0,0.12,0.45,0.33,1,0,0 days 00:06:07,True
7226534,test,0,4,0,0,0,0.0,0.47,0.0,0.0,0.0,4,0,0 days 00:00:00,False
7226583,test,0,2,0,0,0,0.0,1.07,0.0,0.0,0.0,2,0,0 days 00:00:00,False
7226894,test,1,1,1,1,1,1.2,0.0,0.27,0.62,1.33,1,0,0 days 00:03:25,True
7227288,test,1,1,1,1,1,0.75,0.0,0.08,0.23,2.12,1,0,0 days 00:03:11,True
7227562,test,1,1,1,1,1,1.02,0.0,0.18,0.55,1.52,1,0,0 days 00:03:16,True
7227634,test,1,3,2,3,3,0.3,514.03,0.15,3.1,0.93,3,2,0 days 08:38:31,True
7227648,control,1,1,1,1,1,1.62,0.0,0.25,0.33,2.55,1,0,0 days 00:04:45,True
7228212,control,1,1,1,1,1,3.85,0.0,4.48,1.23,1.85,1,0,0 days 00:11:25,True
7228782,test,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7228845,test,0,1,1,1,1,0.0,0.0,0.45,0.17,1.37,1,0,0 days 00:00:00,False
7228853,test,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7228877,test,1,1,1,1,1,0.98,0.0,0.12,0.33,0.37,1,0,0 days 00:01:48,True
7229160,control,1,2,1,1,1,4.6,0.0,0.8,1.17,1.22,2,0,0 days 00:07:47,True
7229278,test,0,3,2,0,0,0.0,1.47,1.1,0.0,0.0,3,1,0 days 00:00:00,False
7229553,test,1,1,1,1,1,0.63,0.0,0.17,0.1,1.93,1,0,0 days 00:02:50,True
7229568,control,1,3,2,1,1,0.78,105988.15,2.02,0.37,2.32,3,1,73 days 14:33:38,True
7229632,control,1,1,1,1,1,1.43,0.0,0.22,0.72,0.47,1,0,0 days 00:02:50,True
7229718,test,1,2,2,1,1,0.47,4.85,0.32,0.17,1.0,2,1,0 days 00:06:48,True
7229859,test,2,3,1,1,1,16.82,0.93,0.92,0.47,2.28,3,0,0 days 00:21:25,True
7230446,test,0,6,7,7,5,0.0,1048.88,2.38,7.02,2.07,6,9,0 days 00:00:00,False
7230520,test,1,2,3,1,1,0.43,0.02,0.88,0.05,0.72,2,1,0 days 00:02:06,True
7230555,test,0,2,2,1,0,0.0,0.2,0.93,0.17,0.0,2,1,0 days 00:00:00,False
7230641,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7230704,control,1,1,1,1,1,14.28,0.0,1.05,2.3,2.48,1,0,0 days 00:20:07,True
7231186,control,1,2,1,2,2,1.13,0.0,0.17,0.62,2.02,2,1,0 days 00:03:56,True
7231818,control,1,1,1,1,1,2.55,0.0,0.57,0.47,2.05,1,0,0 days 00:05:38,True
7232085,test,1,1,1,1,1,0.42,0.0,0.08,0.17,0.68,1,0,0 days 00:01:21,True
7232812,test,1,2,4,3,1,0.52,0.08,5.08,0.65,6.02,2,3,0 days 00:12:21,True
7232861,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7232983,test,1,1,1,1,1,0.42,0.0,0.15,0.23,0.77,1,0,0 days 00:01:34,True
7233189,test,0,3,0,0,0,0.0,0.93,0.0,0.0,0.0,3,0,0 days 00:00:00,False
7233680,control,1,1,1,1,1,1.53,0.0,0.27,0.2,2.27,1,0,0 days 00:04:16,True
7233695,test,1,3,2,1,1,0.55,1.2,0.6,0.08,1.08,3,1,0 days 00:03:31,True
7233735,control,1,4,3,1,1,3.93,47613.65,1.55,0.83,0.58,4,2,0 days 00:06:02,True
7233758,test,1,1,1,1,1,2.75,0.0,0.52,0.15,1.97,1,0,0 days 00:05:23,True
7233910,test,1,4,3,1,1,1.0,8.3,0.65,0.28,1.6,4,2,0 days 00:11:50,True
7234094,test,3,1,1,1,1,4033.92,0.0,0.05,0.28,1.5,1,0,2 days 19:15:45,True
7234108,control,0,2,4,1,0,0.0,0.1,1.88,0.45,0.0,2,2,0 days 00:00:00,False
7234411,test,0,1,1,1,1,0.0,0.0,1.35,2.15,3.18,1,0,0 days 00:00:00,False
7234431,test,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7234552,test,1,1,1,1,1,0.33,0.0,0.08,0.77,1.83,1,0,0 days 00:03:01,True
7234710,control,1,2,1,0,1,1.53,2.8,0.8,0.0,2.02,2,0,0 days 00:07:09,True
7234916,test,2,2,1,1,1,2581.35,0.4,0.1,0.4,1.58,2,0,1 days 19:03:50,True
7235072,control,0,3,1,1,0,0.0,1.48,0.27,0.45,0.0,3,1,0 days 00:00:00,False
7235377,control,0,1,1,1,3,0.0,0.0,0.37,0.12,5.1,1,0,0 days 00:00:00,False
7235551,test,0,3,2,1,0,0.0,1.9,1.52,21.18,0.0,3,1,0 days 00:00:00,False
7235780,test,1,2,2,1,1,0.55,3.45,0.27,0.07,1.7,2,1,0 days 00:06:02,True
7236024,test,0,2,3,4,3,0.0,3066.12,0.7,7.65,1.42,2,3,0 days 00:00:00,False
7236151,control,1,3,3,2,2,0.82,11.22,1.18,0.53,1.73,3,2,0 days 00:15:29,True
7236544,test,0,3,1,1,1,0.0,18812.22,0.4,1.0,2.85,3,1,0 days 00:00:00,False
7236664,test,1,1,1,1,1,0.37,0.0,0.12,0.15,1.4,1,0,0 days 00:02:02,True
7236884,control,1,1,2,5,4,1.8,0.0,0.43,1.45,3.37,1,4,0 days 00:07:03,True
7237122,test,1,1,1,1,1,3.85,0.0,0.2,1.12,0.6,1,0,0 days 00:05:46,True
7237407,control,1,1,1,1,1,3.57,0.0,0.43,0.28,2.43,1,0,0 days 00:06:43,True
7238205,control,1,1,1,1,1,10.53,0.0,0.97,1.48,0.97,1,0,0 days 00:13:57,True
7238550,test,1,1,1,1,1,0.33,0.0,1.87,0.57,0.33,1,0,0 days 00:03:06,True
7239063,control,1,1,1,1,1,1.63,0.0,0.28,0.43,1.1,1,0,0 days 00:03:27,True
7239215,test,0,1,1,1,1,0.0,0.0,0.63,0.23,2.98,1,0,0 days 00:00:00,False
7239256,control,0,2,1,0,0,0.0,0.0,0.32,0.0,0.0,2,0,0 days 00:00:00,False
7239443,test,1,2,2,1,1,0.43,3.62,0.22,0.18,0.87,2,1,0 days 00:05:19,True
7239987,control,0,2,1,1,1,0.0,0.0,0.53,2.18,0.57,2,0,0 days 00:00:00,False
7240019,test,1,1,1,1,1,0.38,0.0,0.07,0.13,2.08,1,0,0 days 00:02:40,True
7240096,test,0,2,1,1,1,0.0,1.63,3.12,1.1,1.08,2,1,0 days 00:00:00,False
7240133,test,3,1,1,1,1,4.82,0.0,0.45,0.2,0.88,1,0,0 days 00:06:21,True
7240182,test,4,0,0,0,0,7.07,0.0,0.0,0.0,0.0,0,0,0 days 00:00:00,True
7240184,test,1,1,1,1,1,1.27,0.0,0.13,0.38,1.58,1,0,0 days 00:03:22,True
7240424,test,1,1,1,1,1,0.68,0.0,1.4,0.28,1.62,1,0,0 days 00:03:59,True
7240566,test,1,10,3,3,3,7.23,70555.67,2.12,2.38,8.15,10,2,49 days 00:15:33,True
7240649,control,1,1,1,1,1,2.03,0.0,0.27,0.12,0.55,1,0,0 days 00:02:58,True
7241089,control,1,1,1,2,2,1.2,0.0,0.33,1.12,2.22,1,1,0 days 00:04:52,True
7241156,control,0,2,0,0,0,0.0,0.62,0.0,0.0,0.0,2,0,0 days 00:00:00,False
7241207,control,1,1,1,1,1,0.42,0.0,0.4,0.47,1.5,1,0,0 days 00:02:47,True
7241247,test,1,1,1,1,1,2.4,0.0,0.17,2.07,1.82,1,0,0 days 00:06:27,True
7241458,test,1,5,2,2,2,0.97,30.57,0.55,1.5,1.65,5,1,0 days 00:35:14,True
7241463,control,0,2,0,0,0,0.0,0.02,0.0,0.0,0.0,2,0,0 days 00:00:00,False
7241873,test,0,1,1,1,2,0.0,0.0,0.47,0.7,7.12,1,0,0 days 00:00:00,False
7241877,test,1,1,1,1,1,0.28,0.0,0.15,0.53,1.23,1,0,0 days 00:02:12,True
7242210,test,1,1,1,1,1,0.93,0.0,0.1,0.17,1.08,1,0,0 days 00:02:17,True
7242308,control,0,1,1,1,0,0.0,0.0,0.42,0.17,0.0,1,0,0 days 00:00:00,False
7242452,test,0,2,1,2,1,0.0,0.0,0.77,1.48,1.6,2,0,0 days 00:00:00,False
7242748,test,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7243286,control,1,1,1,1,1,1.53,0.0,0.28,0.2,1.72,1,0,0 days 00:03:44,True
7243507,control,1,1,1,1,1,13.57,0.0,0.55,2.53,1.17,1,0,0 days 00:17:49,True
7243800,test,1,1,1,1,1,0.32,0.0,0.62,0.62,1.13,1,0,0 days 00:02:41,True
7244004,test,1,1,1,1,1,1.62,0.0,0.2,0.8,1.0,1,0,0 days 00:03:37,True
7244148,test,2,1,2,2,2,4353.48,0.0,2.05,2.22,2.73,1,1,3 days 00:40:29,True
7244371,test,1,1,1,1,1,0.43,0.0,0.2,0.23,1.28,1,0,0 days 00:02:09,True
7244374,control,1,3,2,2,2,0.4,0.92,0.25,0.22,1.95,3,1,0 days 00:03:44,True
7244577,control,1,1,1,1,3,0.02,0.0,0.5,0.57,5.88,1,0,0 days 00:06:58,True
7244755,test,1,1,1,1,1,0.67,0.0,0.15,0.22,1.55,1,0,0 days 00:02:35,True
7245100,control,1,1,1,1,1,1.55,0.0,1.08,0.1,1.4,1,0,0 days 00:04:08,True
7245262,test,1,1,1,1,1,0.65,0.0,0.12,0.45,2.03,1,0,0 days 00:03:15,True
7245702,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7245782,control,1,2,1,1,1,2.0,0.0,0.23,0.48,1.0,2,0,0 days 00:03:43,True
7245855,control,1,1,1,1,1,1.12,0.0,0.1,0.27,1.07,1,0,0 days 00:02:33,True
7245894,control,4,1,1,1,4,10.72,0.0,0.4,0.97,7.38,1,1,0 days 00:19:28,True
7246035,control,0,2,1,0,0,0.0,41715.82,0.07,0.0,0.0,2,1,0 days 00:00:00,False
7246240,test,0,4,2,1,1,0.0,50511.07,0.17,0.28,0.62,4,2,0 days 00:00:00,False
7246428,control,1,4,2,1,1,1.52,1815.57,11.3,0.15,1.42,4,2,0 days 00:15:10,True
7246868,control,1,1,1,1,1,0.87,0.0,0.18,0.2,1.03,1,0,0 days 00:02:17,True
7247228,test,3,2,4,3,1,11.13,7.33,0.98,1.98,4.7,2,3,0 days 00:26:08,True
7247254,control,1,2,1,1,1,5.97,1729.9,0.1,1.15,4.52,2,1,0 days 00:11:44,True
7247461,control,1,3,2,1,1,0.85,6709.6,0.18,0.23,0.78,3,1,0 days 00:50:35,True
7247723,test,1,1,1,1,1,6.68,0.0,0.32,0.38,1.3,1,0,0 days 00:08:41,True
7247763,test,1,1,3,4,2,0.98,0.0,2.55,1.83,0.52,1,3,0 days 00:05:53,True
7247905,control,1,1,2,2,1,0.9,0.0,0.72,0.55,0.65,1,1,0 days 00:02:49,True
7248062,test,1,2,2,1,1,1.2,1240.17,0.9,0.2,0.43,2,1,0 days 00:02:32,True
7248158,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7248297,control,1,1,1,1,1,3.05,0.0,0.65,0.75,1.52,1,0,0 days 00:05:58,True
7248314,test,1,1,1,1,1,0.28,0.0,0.08,0.07,0.3,1,0,0 days 00:00:44,True
7248407,test,1,3,1,1,1,1.13,3.6,0.32,0.38,0.87,3,0,0 days 00:06:18,True
7248474,control,0,5,0,0,0,0.0,12.68,0.0,0.0,0.0,5,0,0 days 00:00:00,False
7248701,test,1,2,1,1,1,2.42,0.0,0.35,0.37,0.38,2,0,0 days 00:03:31,True
7248895,test,1,1,1,1,1,0.6,0.0,0.13,0.15,0.32,1,0,0 days 00:01:12,True
7249429,control,0,6,3,3,3,0.0,90555.0,0.5,1.05,4.62,6,2,0 days 00:00:00,False
7249540,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7249833,control,1,1,1,3,2,1.22,0.0,1.08,3.38,1.37,1,1,0 days 00:07:03,True
7249843,control,1,2,1,1,1,1.37,7133.83,0.3,0.2,0.62,2,0,4 days 22:56:19,True
7249861,test,1,1,1,1,1,0.47,0.0,0.05,0.22,1.6,1,0,0 days 00:02:20,True
7249987,test,1,1,1,1,1,1.08,0.0,0.2,0.47,3.25,1,0,0 days 00:05:00,True
7250188,control,1,17,4,5,4,0.47,99204.67,0.58,0.9,5.28,17,3,68 days 21:31:54,True
7250450,control,1,3,2,1,1,0.33,1689.07,0.27,0.23,2.22,3,1,1 days 04:12:07,True
7250671,test,0,2,1,1,1,0.0,3.77,0.18,0.28,2.58,2,1,0 days 00:00:00,False
7250748,test,1,1,1,1,1,0.9,0.0,0.13,0.4,1.18,1,0,0 days 00:02:37,True
7250841,test,0,2,1,2,0,0.0,0.45,0.18,0.47,0.0,2,1,0 days 00:00:00,False
7251333,test,0,1,1,0,0,0.0,0.0,0.13,0.0,0.0,1,0,0 days 00:00:00,False
7251900,test,0,2,0,0,0,0.0,0.5,0.0,0.0,0.0,2,0,0 days 00:00:00,False
7252042,test,1,4,3,2,1,1.22,8808.03,0.4,1.1,3.55,4,2,6 days 02:54:18,True
7252114,control,1,2,2,2,2,4.67,78849.32,0.62,0.52,6.53,2,1,0 days 00:07:54,True
7252151,test,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7252312,test,1,1,1,1,1,0.25,0.0,0.15,0.48,2.23,1,0,0 days 00:03:07,True
7252695,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7252853,test,1,6,3,2,2,8.33,10376.83,0.73,0.65,3.87,6,2,7 days 05:10:25,True
7253519,test,1,2,1,2,2,0.72,0.0,0.48,1.6,0.5,2,1,0 days 00:03:18,True
7253866,control,1,1,1,1,1,2.38,0.0,2.25,1.0,0.6,1,0,0 days 00:06:14,True
7254258,control,1,1,1,1,0,6.85,0.0,0.33,0.3,0.0,1,0,0 days 00:07:29,True
7254302,test,0,5,1,0,0,0.0,3.67,0.15,0.0,0.0,5,1,0 days 00:00:00,False
7254695,test,0,2,1,1,0,0.0,1.88,0.15,0.13,0.0,2,1,0 days 00:00:00,False
7254723,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
7254742,control,1,1,1,1,1,4.55,0.0,1.05,0.18,0.92,1,0,0 days 00:06:42,True
7254866,control,1,4,4,1,1,2.3,22895.33,1.07,0.33,0.6,4,3,0 days 00:03:58,True
7255011,control,1,1,1,1,1,0.67,0.0,0.12,0.1,4.0,1,0,0 days 00:04:53,True
7255317,test,2,2,2,2,2,18768.55,93593.53,0.52,2.45,2.02,2,1,78 days 00:47:04,True
7255337,test,1,1,1,2,2,1.4,0.0,1.63,2.48,0.97,1,1,0 days 00:06:29,True
7255648,control,1,4,1,1,1,1.65,31.27,0.7,1.17,2.57,4,0,0 days 00:37:21,True
7255843,control,0,2,1,0,0,0.0,1.35,0.12,0.0,0.0,2,1,0 days 00:00:00,False
7256310,control,0,1,1,1,1,0.0,0.0,0.22,0.18,0.68,1,0,0 days 00:00:00,False
